140.5625	55.68378214	-0.234571412	-0.699648398	3.199832776	19.11042633	0
102.5078125	58.88243001	0.465318154	-0.515087909	1.677257525	14.86014572	0
103.015625	39.34164944	0.323328365	1.051164429	3.121237458	21.74466875	0
136.75	57.17844874	-0.068414638	-0.636238369	3.642976589	20.9592803	0
88.7265625	40.67222541	0.600866079	1.123491692	1.178929766	11.4687196	0
93.5703125	46.69811352	0.53190485	0.416721117	1.636287625	14.54507425	0
119.484375	48.76505927	0.03146022	-0.112167573	0.99916388	9.279612239	0
130.3828125	39.84405561	-0.158322759	0.389540448	1.220735786	14.37894124	0
107.25	52.62707834	0.452688025	0.170347382	2.331939799	14.48685311	0
107.2578125	39.49648839	0.465881961	1.162877124	4.079431438	24.98041798	0
142.078125	45.28807262	-0.320328426	0.283952506	5.376254181	29.00989748	0
133.2578125	44.05824378	-0.081059862	0.115361506	1.632107023	12.00780568	0
134.9609375	49.55432662	-0.135303833	-0.080469602	10.69648829	41.34204361	0
117.9453125	45.50657724	0.325437564	0.661459458	2.836120401	23.11834971	0
138.1796875	51.5244835	-0.031852329	0.046797173	6.330267559	31.57634673	0
114.3671875	51.94571552	-0.094498904	-0.287984087	2.738294314	17.19189079	0
109.640625	49.01765217	0.13763583	-0.256699775	1.508361204	12.07290134	0
100.8515625	51.74352161	0.393836792	-0.011240741	2.841137124	21.63577754	0
136.09375	51.69100464	-0.045908926	-0.271816393	9.342809365	38.09639955	0
99.3671875	41.57220208	1.547196967	4.154106043	27.55518395	61.71901588	1
100.890625	51.89039446	0.627486528	-0.026497802	3.883779264	23.04526673	0
105.4453125	41.13996851	0.142653801	0.320419676	3.551839465	20.75501684	0
95.8671875	42.05992212	0.326386917	0.803501794	1.83277592	12.24896949	0
117.3671875	53.90861351	0.257953441	-0.405049077	6.018394649	24.76612335	0
106.6484375	56.36718209	0.378355072	-0.266371607	2.43645485	18.40537062	0
112.71875	50.3012701	0.279390953	-0.129010712	8.281772575	37.81001224	0
130.8515625	52.43285734	0.142596727	0.018885442	2.64632107	15.65443599	0
119.4375	52.87481531	-0.002549267	-0.460360287	2.365384615	16.49803188	0
123.2109375	51.07801208	0.179376819	-0.17728516	2.107023411	16.92177312	0
102.6171875	49.69235371	0.230438984	0.193325371	1.489130435	16.00441146	0
110.109375	41.31816988	0.094860398	0.68311261	1.010033445	13.02627521	0
99.9140625	43.91949797	0.475728501	0.781486196	0.619565217	9.440975862	0
128.34375	52.17210664	-0.049280401	-0.208256987	2.173913043	12.9939472	0
142.0546875	53.87315957	-0.470772686	-0.125946417	4.423076923	27.08351266	0
121.1328125	47.6326062	0.177360308	0.024918111	2.151337793	20.55243738	0
102.328125	48.98040255	0.315729409	-0.202183315	1.898829431	13.83904002	0
147.8359375	53.62263651	-0.131079596	-0.288851172	2.692307692	17.08088101	0
108.0390625	34.91024257	0.321156562	1.821631493	3.899665552	23.72205203	0
107.875	37.33065932	0.49600476	1.481815856	1.173913043	12.01691346	0
118.84375	45.9319193	-0.109242666	0.137683548	2.33277592	14.71602871	0
138.4609375	48.91716569	-0.039591916	-0.176243068	2.443143813	18.3133067	0
116.203125	47.34586165	0.211946824	-0.022177703	3.606187291	18.94498977	0
120.5546875	45.54990543	0.282923998	0.419908714	1.358695652	13.07903424	1
121.8828125	53.04267461	0.200520721	-0.282219034	2.116220736	16.58087621	0
125.2109375	51.17519729	0.139851288	-0.385736754	1.147993311	12.41401211	0
107.90625	48.08414459	0.460846577	0.29651005	1.993311037	13.84106954	0
106.28125	43.02178545	0.408868006	1.032014666	1.610367893	17.25115554	0
106.3359375	45.05002035	0.418645099	0.603995884	1.200668896	12.38856143	0
125.734375	52.65772207	0.026516673	-0.429632907	4.850334448	29.93619483	0
113.546875	49.50029346	0.130001201	-0.202839025	2.407190635	14.42205142	0
134.0390625	51.80045885	-0.195844789	-0.396816077	1.107859532	13.23858397	0
105.1171875	45.09202762	0.464847891	0.878058377	4.283444816	23.96731526	0
95.328125	44.66789069	0.386495074	0.755115427	2.694816054	17.9985973	0
119.3359375	47.506953	0.220316758	0.645717725	0.79264214	9.540907141	0
136.1875	51.95291588	-0.070431774	-0.482219687	0.849498328	9.677531027	0
112.859375	55.10625168	0.174766173	-0.404019163	3.032608696	19.69431374	0
108.625	52.74614915	0.453556415	0.069731528	2.304347826	16.18365586	0
113.953125	49.2214161	0.234723211	0.289792216	1.081103679	13.48209307	0
141.96875	50.47089779	0.244974491	-0.342664657	2.823578595	16.23818776	0
136.5	49.9327673	0.044623267	-0.374311456	1.555183946	12.81353792	0
83.6796875	36.37928102	0.572531753	2.66461052	4.0409699	23.16912864	0
27.765625	28.66604164	5.770087392	37.4190088	73.11287625	62.07021971	1
135.859375	51.93727202	0.065768774	-0.366114187	20.77424749	52.77264803	0
112.09375	48.81156969	0.418565459	0.350156301	2.204013378	17.37868175	0
126.8671875	53.1293191	0.13633915	-0.588709439	1.149665552	13.96514443	0
117.5390625	47.73296528	0.173139263	-0.150653604	1.060200669	14.28934355	0
143.0859375	49.92197464	-0.157561213	-0.153332697	3.563545151	21.28808157	0
101.296875	39.43395574	0.390053688	1.551969375	4.925585284	26.32242163	0
119.8984375	53.82550508	0.143378486	-0.528427658	4.04180602	24.57913147	0
123.125	50.33124651	-0.087091427	0.087932382	1.280936455	10.68864639	0
102.046875	48.79050551	0.45222638	0.272447732	2.37541806	13.9284014	0
119.4453125	53.14305702	0.012830273	-0.378955989	2.932274247	17.9297569	0
128.515625	54.94585181	-0.012552759	-0.658278628	2.891304348	17.75294666	0
128.15625	46.89690113	-0.179233074	-0.005819915	4.193979933	22.25815766	0
115.6171875	40.29037592	0.110702345	0.513224267	11.63963211	39.95655753	0
136.7421875	44.39123754	-0.22192524	0.908084632	2.105351171	14.49837742	0
135.265625	48.14390609	0.015920939	-0.15877212	8.539297659	31.13487695	0
113.9609375	52.24736871	0.127976811	-0.457499415	4.407190635	26.29776588	0
107.796875	45.6803362	0.655279783	0.954879021	1.7090301	15.1907807	0
124.5	57.35361802	-0.014849043	-0.550963937	4.783444816	27.50164045	0
119.296875	46.45417086	0.202629139	0.12837064	3.748327759	18.8510099	0
148.3828125	51.200757	-0.113195798	-0.50223559	1.408026756	12.08791939	0
109.4921875	53.2901838	0.2528458	-0.319022964	4.132943144	25.89210734	0
112.125	46.30840906	0.721646098	0.612454163	1.173076923	11.04918969	0
128.7734375	45.80669555	0.086169154	-0.031764808	2.66722408	15.93295829	0
140.265625	48.93721813	0.03252958	0.119064502	2.315217391	19.87317992	0
87.515625	51.76343189	1.070588903	0.74283956	15.67809365	50.90591579	0
132.140625	42.09582342	0.143191723	0.876730035	1.863712375	13.26595667	0
104.078125	45.24078107	0.532040422	0.743853067	1.43645485	15.41478275	0
122.6015625	53.79697654	-0.051964773	-0.379729027	2.636287625	15.17095406	0
114.28125	41.25396525	0.41182113	0.616996141	2.412207358	20.42794216	0
112.4375	38.2956733	0.501943444	1.07484029	2.81270903	18.13688307	0
23.625	29.94865398	5.688038235	35.98717152	146.5685619	82.39462399	1
